text,date,retweets,favorites,negative,neutral,positive,compound
I mean that Snapchat add back is totally worth 12 hours in my opinion,2018-02-23 13:56:54,0,0,0.0,0.845,0.155,0.2944
Checking @ shophopes319 snapchat to see my tweets likeeee pic.twitter.com/TcFgA3bmAy,2018-02-23 13:56:53,0,1,0.0,1.0,0.0,0.0
Why Snapchat would do such a thing. Bad enough you can do on the phone itself . People are too sensitive for that feature right now.,2018-02-23 13:56:52,0,1,0.132,0.868,0.0,-0.5423
Do you use snapchat,2018-02-23 13:56:52,0,0,0.0,1.0,0.0,0.0
My Snapchat really just updated its self.,2018-02-23 13:56:51,0,3,0.0,1.0,0.0,0.0
Me @ Snapchat with this update . pic.twitter.com/Z5x7lbtIWE,2018-02-23 13:56:50,0,1,0.0,1.0,0.0,0.0
idk how to watch people's snaps on Snapchat lol,2018-02-23 13:56:49,0,0,0.125,0.625,0.25,0.34
@ Snapchat nobody wants chats and stories together. Nobody. Quit it. Fix it. Update v. 2 still blows.,2018-02-23 13:56:48,0,1,0.0,1.0,0.0,0.0
Arreglaron Snapchat señores!!!!!!!,2018-02-23 13:56:47,0,0,0.0,1.0,0.0,0.0
WHAT THE FUCK MY SNAPCHAT UPDATED,2018-02-23 13:56:46,0,19,0.412,0.588,0.0,-0.5423
We might be But we staying safe as we feel we need to be tho. Lol Gotta have some boundaries on things. I felt & Still do honestly that Snapchat collects data on ur facial features w/ those “filters”. But imma chill b4 I get too conspiracy theorist. Lmaoo,2018-02-23 13:56:46,0,0,0.063,0.776,0.161,0.6486
Sad # Snapchat sucks,2018-02-23 13:56:44,0,0,0.848,0.152,0.0,-0.6808
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:56:44,0,0,0.0,0.75,0.25,0.6514
"A frase de uma celebridade que custou R$ 4,2 bilhões ao Snapchat http://bbc.in/2GBibWv pic.twitter.com/F9Dh6qr33U",2018-02-23 13:56:42,6,28,0.0,1.0,0.0,0.0
@ Snapchat what happened reversing this update?,2018-02-23 13:56:38,0,1,0.0,1.0,0.0,0.0
your moms a hoe @ Snapchat,2018-02-23 13:56:37,0,3,0.0,1.0,0.0,0.0
Snapchat organized the new update thank you Jesus,2018-02-23 13:56:35,0,5,0.0,0.737,0.263,0.3612
PSA SNAPCHAT UPDATED AGAIN AND THINGS ARE BETTER NOW,2018-02-23 13:56:34,0,8,0.0,0.734,0.266,0.4404
Wow.. I’m tired of Snapchat,2018-02-23 13:56:33,3,1,0.42,0.58,0.0,-0.4404
my snapchat finally updated itself. today is a sad day.,2018-02-23 13:56:31,0,1,0.279,0.721,0.0,-0.4767
Ouais t’inquiète continue à écrire ils vont te répondre,2018-02-23 13:56:30,1,2,0.0,1.0,0.0,0.0
NOOOOO. MY SNAPCHAT JUST UPDATEDDDDD,2018-02-23 13:56:29,0,0,0.0,1.0,0.0,0.0
I liked a @ YouTube video http://youtu.be/doaX39-Wu2w?a  Funny Misha Collins Moments(Instagram&Snapchat),2018-02-23 13:56:28,0,0,0.0,0.513,0.487,0.6908
think there’s now a universal understanding that everyone’s just gonna use instagram stories instead of snapchat x,2018-02-23 13:56:28,0,5,0.0,1.0,0.0,0.0
NOOOO MY SNAPCHAT JUST UPDATED,2018-02-23 13:56:27,0,3,0.0,1.0,0.0,0.0
surely not ANOTHER snapchat update,2018-02-23 13:56:27,0,3,0.0,0.58,0.42,0.4404
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:56:26,0,0,0.0,0.75,0.25,0.6514
Malditasea el cabron update de snapchat mano,2018-02-23 13:56:26,0,0,0.0,1.0,0.0,0.0
"Snapchat is a “complicated relationship” You leave , come back, argue , come back , get use to the disappointment, try making it work, complain then do it all over again lmao.",2018-02-23 13:56:26,0,4,0.259,0.634,0.107,-0.5423
MY SNAPCHAT UPDATED MEISMWNAJ NDJSLZ FUCK,2018-02-23 13:56:25,0,4,0.412,0.588,0.0,-0.5423
Wtf bat bigla naglologoff snapchat kuuu huhu,2018-02-23 13:56:22,0,2,0.388,0.612,0.0,-0.5859
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:56:22,0,0,0.0,0.75,0.25,0.6514
I knew Kylie was to be a shady ass mom. She's back to not giving a fuck about anything but Snapchat. This is so sad. pic.twitter.com/pwICx98IfV,2018-02-23 13:56:19,0,0,0.307,0.63,0.064,-0.809
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:56:16,0,0,0.0,0.75,0.25,0.6514
I WAS SO CAREFUL! My Snapchat updated and im sad,2018-02-23 13:56:16,0,0,0.225,0.509,0.266,0.1408
My Snapchat FINALLY updated.. one less app to use now,2018-02-23 13:56:12,1,7,0.0,1.0,0.0,0.0
"Comment # Snapchat a perdu 1,3 milliard de $ en une journée https://www.lopinion.fr/edition/economie/kylie-jenner-affole-snap-tweet-a-13-milliard-dollars-143911?utm_source=twitter …",2018-02-23 13:56:11,0,1,0.0,1.0,0.0,0.0
My snapchat has updated without my permission. Yeah delete the whole app bro. Lemme just have my memories and I'm good.,2018-02-23 13:56:10,0,0,0.079,0.799,0.122,0.2528
Snapchat puppy filters may well be the Mark of the Beast.,2018-02-23 13:56:09,0,1,0.0,0.826,0.174,0.2732
My Snapchat finally updated,2018-02-23 13:56:09,0,0,0.0,1.0,0.0,0.0
"Well, we now know where @ KylieJenner stands on the new @ Snapchat update. What do you make of the fact that Snap's stock dropped when she dissed the update? https://twitter.com/cfo/status/966860714295070720 …",2018-02-23 13:56:09,0,0,0.0,0.93,0.07,0.2732
Live view on Snapchat uriell1,2018-02-23 13:56:09,0,0,0.0,1.0,0.0,0.0
My Snapchat just updated,2018-02-23 13:56:09,0,0,0.0,1.0,0.0,0.0
I thought they were gonna change Snapchat back to normal,2018-02-23 13:56:06,1,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:56:06,0,0,0.0,0.75,0.25,0.6514
"The $1.3 Billion-valued single Tweet! (or, how # InfluencerMarketing just got into a new era, where brands will also have to pay influencers for NOT mentioning them) http://klou.tt/s5221cv36782 # snapchat # snapchatupdate # smm # digitalmarketing",2018-02-23 13:56:05,2,6,0.055,0.945,0.0,-0.1759
Snapchat ur life away,2018-02-23 13:56:04,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:56:04,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:56:04,0,0,0.0,0.75,0.25,0.6514
@ Snapchat you guys really just messed everything up again,2018-02-23 13:56:02,0,0,0.251,0.749,0.0,-0.3976
I was living life up until now without the Snapchat update but now all of a sudden it updated,2018-02-23 13:55:59,0,4,0.0,1.0,0.0,0.0
*I ALWAYS FORGET WHAT SENT ON SNAP CHAT..,2018-02-23 13:55:57,0,0,0.213,0.787,0.0,-0.2263
This is NOT the update we needed or wanted @ Snapchat pic.twitter.com/I0263eFsQJ,2018-02-23 13:55:56,0,0,0.0,1.0,0.0,0.0
I seen it on snap chat and was like .... she did a pretty decent job,2018-02-23 13:55:53,1,0,0.0,0.678,0.322,0.6908
I don't even know how to use Snapchat anymore,2018-02-23 13:55:48,1,2,0.0,1.0,0.0,0.0
"Kylie Jenner tweets, Snapchat loses $1B in value... what’s the lesson? http://ift.tt/2GFBwpo",2018-02-23 13:55:43,0,0,0.173,0.827,0.0,-0.3182
LENA DUNHAM SHOULDNT EVEN DIRECT A FUCKING SNAPCHAT https://twitter.com/movieweb/status/967074082570190858 …,2018-02-23 13:55:42,0,3,0.0,1.0,0.0,0.0
Follow me # SnapChat # Followpic.twitter.com/p3nGy2HjBc,2018-02-23 13:55:41,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:55:41,0,0,0.0,0.75,0.25,0.6514
It’s the face-switch filter on Snapchat...if anyone was wondering :p,2018-02-23 13:55:40,0,0,0.0,0.818,0.182,0.25
I have automatic updates off and my Snapchat updated today without my permission. I demand an explanation I’m so heated,2018-02-23 13:55:40,0,0,0.0,0.925,0.075,0.0951
snapchat chronicles... pic.twitter.com/rlOcgFsyP3,2018-02-23 13:55:37,0,3,0.0,1.0,0.0,0.0
my Snapchat just updated by itself I’m pissed,2018-02-23 13:55:35,0,1,0.375,0.625,0.0,-0.6369
Wtf is this @ Snapchat update. If you’re not gonna change it back don’t make it worse.,2018-02-23 13:55:34,0,0,0.33,0.67,0.0,-0.7845
se vcs num gosta d arroto nem me adc no snapchat,2018-02-23 13:55:34,1,2,0.196,0.804,0.0,-0.296
Leaving for Florida in the morning Feel free to add me on Instagram or Snapchat if you want some updates ! pic.twitter.com/ut6VPze0Fn,2018-02-23 13:55:34,0,5,0.0,0.795,0.205,0.5983
"Visually the update is great, gameplay wise is now trash. Fortnite just had to be like Snapchat and try and ""fix"" some shit that wasn't even broken.",2018-02-23 13:55:33,1,1,0.095,0.581,0.324,0.825
Christine sydelko putting her middle finger up at milk on her snapchat story is a phat mood,2018-02-23 13:55:32,1,1,0.0,1.0,0.0,0.0
Snapchat?,2018-02-23 13:55:31,0,0,0.0,1.0,0.0,0.0
I’m kicking myself for not selling my own Snapchat stock last week when it bounced up. Need to consult the Dates on what to do....,2018-02-23 13:55:30,0,2,0.0,1.0,0.0,0.0
i lost brain cells watching this ty snapchat pic.twitter.com/z5cZfVKdO7,2018-02-23 13:55:29,0,10,0.204,0.531,0.265,0.1779
do guys feel cool posting their fortnite standings on snapchat,2018-02-23 13:55:29,0,0,0.0,0.796,0.204,0.3182
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:55:28,0,0,0.0,0.75,0.25,0.6514
Snapchat finally fixed up,2018-02-23 13:55:27,0,0,0.0,1.0,0.0,0.0
"@ Snapchat was my favorite social media platform, I used to check it every few hours, but this week I only opened it once. A little saddened it sucks so much now :(((",2018-02-23 13:55:24,0,0,0.2,0.743,0.057,-0.7197
my Snapchat finally auto updated...rip,2018-02-23 13:55:20,0,9,0.0,1.0,0.0,0.0
Aye while im getting dress go follow my shawty @ SNAPCHAT: DOLLARIANNA YOUTUBE: GLITTER BAE & Her Pornhub @ GlitterBaehttps://www.pscp.tv/w/bV8zyDFheVFWdm15WFdMUXB8MXlOR2FrRFFrQlZ4aunvaJ5imJpzIK2myPMK6e5jAzsjr1h28yQE5xl8-SX3 …,2018-02-23 13:55:20,0,0,0.0,1.0,0.0,0.0
Ya korktuğum başıma geldi snapchat güncellenmiş beynim yandı benim bune,2018-02-23 13:55:18,0,8,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:55:16,0,0,0.0,0.75,0.25,0.6514
Snapchat losing 1 billion dollars off its value due to a tweet from Kylie Jenner is probably the biggest indication yet of how successful influencer marketing is,2018-02-23 13:55:16,0,3,0.084,0.714,0.201,0.5574
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:55:12,0,0,0.0,0.75,0.25,0.6514
"Un tuit de Kylie Jenner le hizo perder a Snapchat $1,300 millones http://bit.ly/2owxB6O pic.twitter.com/Jz92EU8fFE",2018-02-23 13:55:11,10,12,0.0,1.0,0.0,0.0
"Well, today my Snapchat finally updated on it’s own pic.twitter.com/NOMowCE1Cm",2018-02-23 13:55:11,0,4,0.0,0.811,0.189,0.2732
Add me on Snapchat guys! pic.twitter.com/sDHKXjqxDe,2018-02-23 13:55:09,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:55:07,0,0,0.0,0.75,0.25,0.6514
Snapchat Rolls Out New Analytics http://ed.gr/nwfm,2018-02-23 13:55:06,1,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:55:03,0,0,0.0,0.75,0.25,0.6514
Snapchat added a page for just stories. Can we all calm down now,2018-02-23 13:55:03,0,4,0.0,0.827,0.173,0.3182
Snapchat stock loses $1.3 billion after Kylie Jenner tweet http://dlvr.it/QHbBQD  UK entertainmentpic.twitter.com/nZO9vSPxsa,2018-02-23 13:55:02,0,0,0.173,0.827,0.0,-0.3182
New Snapchat Filter https://twitter.com/fazenikan/status/967155698936176640 …,2018-02-23 13:55:02,0,0,0.0,1.0,0.0,0.0
Damm i thought snapchat couldn’t get any worse,2018-02-23 13:55:02,0,0,0.341,0.659,0.0,-0.4767
Et twitter qui slance dans une mise à jour aussi pourrite que snapchat,2018-02-23 13:55:01,0,0,0.0,1.0,0.0,0.0
Un simple tuit de Kylie Jenner ha costado más de mil millones de euros de valor de mercado a Snapchat http://cort.as/-256L,2018-02-23 13:55:00,44,64,0.0,0.888,0.112,0.34
@ Snap @ Snapchat @ snapchatsupport plz plz go back to the old up date plz,2018-02-23 13:54:59,1,0,0.0,0.719,0.281,0.2263
"UPDATE: the dreaded day has arrived, the Snapchat update plague has finally infected me",2018-02-23 13:54:59,0,1,0.365,0.635,0.0,-0.7845
Colorado police turned to Snapchat to solve a drug murder http://encyclopedic.co.uk/colorado-police-turned-to-snapchat-to-solve-a-drug-murder/ …pic.twitter.com/ZtLoXZho0O,2018-02-23 13:54:58,0,0,0.0,0.816,0.184,0.2023
"@ Snapchat People didn't like the new update, why continue؟",2018-02-23 13:54:56,0,0,0.209,0.791,0.0,-0.2755
NOOOOOO my Snapchat just updated,2018-02-23 13:54:56,0,0,0.0,1.0,0.0,0.0
Le envío 10 segundos por snapchat,2018-02-23 13:54:52,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:54:51,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:54:49,0,0,0.0,0.75,0.25,0.6514
snapchat finally organized everything thank u pic.twitter.com/iUBzzzJ2Ws,2018-02-23 13:54:43,0,5,0.0,0.667,0.333,0.3612
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:54:42,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:54:41,0,0,0.0,0.75,0.25,0.6514
Snapchat Bitmojis are the cutest thing ever,2018-02-23 13:54:40,1,0,0.0,0.612,0.388,0.5859
"[Question] Snapchat Camera not working, then shows loading indicator w/ no picture? I'm jailbroken on iOS 10.2 and https://www.downloadpangu.info/2017/12/12/question-snapchat-camera-not-working-then-shows-loading-indicator-w-no-picture-2/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost …",2018-02-23 13:54:37,0,0,0.125,0.875,0.0,-0.3736
Why did @ IsaiahPaul send me this on snapchat.... pic.twitter.com/vcGW2rEJjf,2018-02-23 13:54:37,0,3,0.0,1.0,0.0,0.0
this snapchat update is so much better now,2018-02-23 13:54:35,0,1,0.0,0.688,0.312,0.4902
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:54:34,0,0,0.0,0.75,0.25,0.6514
if u post 20 snapchat videos of ur steering wheel and playing some garbage music go fuck urself,2018-02-23 13:54:33,0,6,0.172,0.739,0.089,-0.4019
"Wtf is the new Snapchat update, it’s ugly af and confusing lol",2018-02-23 13:54:32,0,0,0.455,0.404,0.141,-0.7351
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:54:32,0,0,0.0,0.75,0.25,0.6514
"I subscribe to about 15 people, only see stories from the same 4 over and over and can't work out how to view the rest. I hate it. @ Snapchat",2018-02-23 13:54:32,0,0,0.129,0.871,0.0,-0.5719
My Snapchat just updated itself. I'm so mad right now. I went so long without having the new update,2018-02-23 13:54:32,0,1,0.195,0.805,0.0,-0.6269
does anyone else hate when someone post on snapchat but doesn’t text you back?,2018-02-23 13:54:32,2,6,0.153,0.847,0.0,-0.3291
Mine hasn’t updated yet then,2018-02-23 13:54:31,0,0,0.0,1.0,0.0,0.0
I thought i was getting away with my Snapchat not updating but FUCK MY SNAPCHAT UPDATED,2018-02-23 13:54:31,0,2,0.0,0.739,0.261,0.6797
bless @ Snapchat for changing,2018-02-23 13:54:30,0,1,0.0,0.517,0.483,0.4215
just do away with it all and go back to how it was @ Snapchat @ snapchatsupporthttps://twitter.com/iluvsarahii/status/967058655941046272 …,2018-02-23 13:54:29,0,0,0.0,1.0,0.0,0.0
I hate snapchat now,2018-02-23 13:54:28,3,0,0.649,0.351,0.0,-0.5719
"I tried to make a bitmoji of myself for snapchat for like an hour, and didnt really like it, so I let my daughter do it. She made me a pretty good one in like 10 minutes. Having kids is starting to pay off.",2018-02-23 13:54:28,0,0,0.029,0.694,0.278,0.9042
I thought the exact same thing! Make sure you check my Snapchat story,2018-02-23 13:54:27,0,0,0.0,0.809,0.191,0.3802
Alright y’all my Snapchat has just updated. It was good while it lasted. So long snapchat!!,2018-02-23 13:54:26,0,0,0.0,0.719,0.281,0.6688
Snapchat and crazy hair day # NewProfilePicpic.twitter.com/xQnS97jXZJ,2018-02-23 13:54:26,0,2,0.324,0.676,0.0,-0.34
I hate Snapchat. All the snaps that are sent to me literally pop up hours later.,2018-02-23 13:54:26,0,4,0.209,0.791,0.0,-0.5719
Je viens de faire la MAJ de # Snapchat et je confirme l’avis général elle est nulle!!!!!,2018-02-23 13:54:25,0,0,0.0,1.0,0.0,0.0
Al fin se organizo un poco más snapchat,2018-02-23 13:54:25,0,0,0.0,1.0,0.0,0.0
Dammit my Snapchat finally updated,2018-02-23 13:54:24,0,0,0.0,1.0,0.0,0.0
Has Kylie Jenner made Snapchat lose money?] | Daily Celebrity News | Splash TV: http://youtu.be/Za8luZ1KnH8?a  via @ YouTube,2018-02-23 13:54:23,0,0,0.179,0.821,0.0,-0.4696
SNAP . blogger.n # snapchat # Algeria # Twitterpic.twitter.com/DfugjtPWwx,2018-02-23 13:54:21,0,1,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:54:20,0,0,0.0,0.75,0.25,0.6514
Damn it's been a while now since the snapchat update are still we using snapchat? ohhh,2018-02-23 13:54:19,0,0,0.162,0.838,0.0,-0.4019
Snapchat needs to stop with these stupid updates,2018-02-23 13:54:19,0,1,0.483,0.517,0.0,-0.6808
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:54:18,0,0,0.0,0.75,0.25,0.6514
Snap chat Q&A part 2,2018-02-23 13:54:18,0,0,0.0,1.0,0.0,0.0
Wtf my Snapchat updated and I hate it,2018-02-23 13:54:17,0,0,0.6,0.4,0.0,-0.8176
